rep,Range,predatorx,predatory,xMAP,yMAP,PosteriorEntropy,KLD,KLD0,KLDI,PR25,PR50,PR100,QP01,QP05,QP25,QP50,Qψ01,Qψ05,Qψ25,Qψ50,Qψ75,Qψ95,Qψ99,MP,NR25,NR50,NR100,QN01,QN05,QN25,QN50,QΘ01,QΘ05,QΘ25,QΘ50,QΘ75,QΘ95,QΘ99,MN,Nreceptors,n_likelihood_particles,n_posterior_particles,priorDensity
1.0,483.2705009722272,-183.61804908933732,447.0288460027754,-83.0,303.0,18.149190863997198,-9.72952668514033,-10.285929246865553,-7.012402060325957,4.594947646342299e-12,8.487951371450614e-8,0.0015816471011363903,119.0,141.0,178.0,205.0,-159.0,-91.0,-25.0,3.0,35.0,101.0,162.0,6.275782008817597e-10,0.0009765625,0.0029296875,0.07421875,61.853903612534396,93.2315198641885,138.00049962489726,174.86185487926593,-178.66819616171486,-172.91195806891753,-75.43619717255837,8.731493029822234,104.92561345471898,157.47172847557573,174.93604962586963,0.0,32.0,1024.0,1024.0,4.0
1.0,482.9760788413587,-183.50945915702673,446.7551579253113,-109.0,293.0,18.1819813362297,-9.786032515263194,-10.312022237656857,-7.1153306519598125,6.4012544681762105e-12,1.8155380573198691e-7,0.002274580272266515,116.0,138.0,175.0,203.0,-160.0,-90.0,-20.0,9.0,41.0,104.0,163.0,5.432823601336402e-10,0.0009765625,0.0029296875,0.0859375,60.23372454542039,88.67000170150328,138.28848900281065,177.3826808936529,-178.37107678759176,-173.21122702253015,-72.97716459675615,11.96067386480406,109.79134442560809,157.5570333977916,175.3810705246188,0.0,32.0,1024.0,1024.0,4.0
1.0,482.68860848945104,-183.38425362640115,446.49580993260207,-141.0,272.0,18.074751427380463,-9.885043642285579,-10.286353969126912,-7.018497949053856,4.043955715714433e-11,5.951742276526717e-7,0.0036499681863171023,111.0,134.0,171.0,200.0,-155.0,-76.0,-17.0,11.0,39.0,97.0,160.0,1.3801169839193302e-9,0.0009765625,0.0029296875,0.08203125,60.58173125724639,90.0928582017186,139.15954694194528,178.47804455077005,-178.10971079882583,-173.66904678728858,-72.30895450642446,12.686388614211067,109.0927640633782,157.1415793010743,175.70301798951556,0.0,32.0,1024.0,1024.0,4.0
1.0,482.43189900331214,-183.27351741793257,446.2637728846032,-120.0,282.0,18.043387781501213,-9.957383183127432,-10.349041180514199,-6.96833649417367,5.427035207086288e-12,2.6466534970608467e-7,0.0030627825744343534,113.0,135.0,172.0,200.0,-153.0,-79.0,-19.0,7.0,35.0,91.0,157.0,2.636575622991513e-9,0.0009765625,0.00390625,0.0771484375,62.81835528953627,89.17125502697965,140.08303500017246,178.75034367936672,-176.12407905135902,-172.5311589619924,-72.84212109442335,11.461185600577641,108.76252136557217,158.35162631433494,177.41036007113635,0.0,32.0,1024.0,1024.0,4.0
1.0,482.15296453515504,-183.1607484316791,446.0085441378737,-126.0,283.0,18.09589283897357,-9.875339919486036,-10.317608148856726,-7.034037063576349,1.859982352510833e-12,1.3402234340666627e-7,0.0023852657550942056,115.0,137.0,174.0,202.0,-156.0,-88.0,-20.0,8.0,36.0,92.0,158.0,9.522862376526581e-10,0.0009765625,0.005859375,0.0693359375,62.90423857147175,88.82622187228571,140.52027882870806,180.24473364620076,-176.88445714379387,-171.75812493069563,-74.22051399127318,10.669572589846025,108.2383190004479,156.45649835522568,175.89200055577842,0.0,32.0,1024.0,1024.0,4.0
1.0,481.93397056761455,-183.07121944236673,445.80856945436926,-153.0,268.0,18.083313400176,-9.829304115138592,-10.274991532210233,-6.952580690577939,2.1495828258888066e-12,1.4732391895705186e-7,0.002432818860059811,115.0,137.0,174.0,202.0,-155.0,-83.0,-17.0,11.0,39.0,97.0,159.0,7.967484720646497e-10,0.0009765625,0.00390625,0.0771484375,54.68445214095843,85.39368419802068,139.41834073147794,180.72468664043066,-176.91986687591503,-171.61279498957308,-71.98797248005657,13.731106356438067,109.43495987838672,155.8206611095168,176.29639767737834,0.0,32.0,1024.0,1024.0,4.0
1.0,481.70010631716303,-183.02772187395772,445.57361395351427,-161.0,261.0,18.162802688861206,-9.698260662679324,-10.297887235916217,-7.051199934621188,6.588690897244397e-12,2.519457325033462e-7,0.002874571638248477,113.0,136.0,173.0,201.0,-158.0,-94.0,-21.0,9.0,38.0,98.0,161.0,7.171927797850723e-10,0.0009765625,0.0048828125,0.07421875,53.87739327339747,86.38950610378839,141.13206974000104,180.79041135848246,-178.8015154055517,-172.1591353571448,-73.48307115567957,12.807955534467505,109.27211192677527,155.47569739879586,175.75524762189033,0.0,32.0,1024.0,1024.0,4.0
1.0,481.45914211832866,-182.9572761050523,445.34204904717524,-149.0,276.0,18.144411966937668,-9.6673944128919,-10.339521255660259,-6.955219484404541,9.130060763783714e-13,5.952631222095943e-8,0.0015516070839644604,119.0,141.0,178.0,206.0,-159.0,-96.0,-21.0,9.0,38.0,100.0,161.0,2.706975757095354e-10,0.0009765625,0.0048828125,0.0771484375,52.03285641328921,83.43411473051222,142.01957061040355,179.77260570993099,-179.0694346402412,-172.1003324917086,-72.26581717617456,12.737095345025704,109.25996072560702,155.3381055591653,176.65969545718792,0.0,32.0,1024.0,1024.0,4.0
1.0,481.2090108973389,-182.8615890061687,445.11094283889975,-171.0,253.0,18.021739082694403,-9.85258313381143,-10.455636634160042,-6.890338578403622,4.4255625324704905e-12,2.310396915333023e-7,0.0027461584287754317,114.0,136.0,173.0,201.0,-151.0,-80.0,-18.0,10.0,37.0,87.0,154.0,1.0141717228458231e-9,0.0009765625,0.0068359375,0.0771484375,51.54338729581522,83.0288971346724,141.15716397397227,178.80033488893292,-178.54524836335693,-171.269186998725,-73.11687605504433,13.170371424704452,109.69887852844214,154.90703442149135,177.61597173064487,0.0,32.0,1024.0,1024.0,4.0
1.0,480.9317764081005,-182.75581803959767,444.8546779924076,-133.0,282.0,18.105241865187363,-9.745867933322968,-10.384662836619912,-7.01347632657318,2.2605884127987403e-12,1.018138926708933e-7,0.0019423359602526052,117.0,139.0,176.0,204.0,-157.0,-91.0,-23.0,6.0,35.0,92.0,160.0,4.870998299572687e-10,0.0009765625,0.0078125,0.0751953125,51.44934395091482,83.48994551864013,140.49702575682642,179.45594641150444,-179.5365479079822,-171.32805179573515,-76.96119344956712,9.520309719696009,107.52735372357097,154.7480655572379,176.2046209298929,0.0,32.0,1024.0,1024.0,4.0
1.0,480.67656110538695,-182.68692186176682,444.60706806884383,-196.0,235.0,18.042630605942342,-9.893021321919539,-10.273893631174207,-6.906377012971669,4.319082884200274e-12,2.0103466237504291e-7,0.0023760815504674966,115.0,138.0,175.0,203.0,-153.0,-83.0,-18.0,12.0,38.0,89.0,156.0,3.2181135179443756e-10,0.0029296875,0.0078125,0.07421875,51.389128089868564,87.42423863702783,141.73095514165965,178.47718244491284,-178.96333538321707,-170.8464176057244,-79.31059878373355,7.729294547798559,105.60436160914199,154.61464846683754,175.6841037168179,0.0,32.0,1024.0,1024.0,4.0
1.0,480.43972713394635,-182.64806044591137,444.36698507414735,-152.0,270.0,18.017815779677573,-9.887435433955972,-10.422621582515976,-6.927645070141615,2.807826394780905e-12,1.1744304802007507e-7,0.002056529881817166,116.0,139.0,175.0,203.0,-150.0,-83.0,-22.0,7.0,34.0,83.0,152.0,7.347782940995517e-10,0.0029296875,0.0078125,0.072265625,50.670683863585595,87.40476780847763,141.00622785000445,178.35373132924013,-178.16725266907093,-170.11748050326113,-77.5583373167203,6.609920438802196,106.21838975664751,154.63280193203576,176.32059719998747,0.0,32.0,1024.0,1024.0,4.0
1.0,480.21126427542396,-182.62087481458707,444.1311455178031,-145.0,274.0,18.02186040499597,-9.779682439420473,-10.451327012758178,-6.890321546344136,3.2281296412762884e-12,1.1535573975121348e-7,0.0020430572031421494,116.0,139.0,175.0,203.0,-152.0,-83.0,-22.0,6.0,33.0,85.0,156.0,1.064241863797041e-9,0.0029296875,0.0087890625,0.064453125,50.460017727277574,89.07144593819163,142.74768297909787,177.32688516733805,-178.6597707718017,-171.92899470223108,-76.577945565655,-0.44961300672050597,89.03289389032511,154.9854647770112,176.79545641098727,0.0,32.0,1024.0,1024.0,4.0
1.0,480.0198229410998,-182.59543132454536,443.93461103613896,-107.0,294.0,18.107136971635658,-9.72628315770984,-10.164772354269617,-7.048277677437767,4.624791322427436e-11,4.1295041257630085e-7,0.002158098413256795,116.0,139.0,175.0,203.0,-153.0,-91.0,-30.0,1.0,30.0,84.0,155.0,6.419979109891294e-10,0.0029296875,0.0087890625,0.0751953125,51.10606735203163,87.86199540228853,136.2825045864313,174.73361743844617,-178.60541482638217,-170.1212618844711,-75.24333604579137,-5.33526993861528,89.97520147936449,170.78547564560628,177.18178873938396,0.0,32.0,1024.0,1024.0,4.0
1.0,479.8079777570662,-182.55819266309658,443.72086023862914,-138.0,274.0,18.026113551399355,-9.83428462568697,-10.496358288609049,-6.964604336129119,1.0157949455984995e-11,3.3773084732925616e-7,0.0030801206697536844,113.0,135.0,172.0,199.0,-146.0,-84.0,-25.0,4.0,31.0,76.0,148.0,1.7293242237208856e-9,0.0029296875,0.0068359375,0.078125,52.32551232578115,87.23822777226812,137.13760387635114,176.30139902553952,-177.4631955959603,-168.93988624345363,-75.76655351590587,-2.6188925050877425,89.93200263569287,168.46416225024663,177.1856957598838,0.0,32.0,1024.0,1024.0,4.0
1.0,479.5547308370208,-182.53316251682958,443.45730848614073,-143.0,271.0,18.025021561085516,-9.839159758633558,-10.419820733135273,-6.924976440763949,3.5133436438853215e-12,2.1563153888822384e-7,0.002777080241327043,114.0,136.0,172.0,200.0,-149.0,-89.0,-26.0,3.0,29.0,74.0,148.0,2.011687227156569e-9,0.0029296875,0.0078125,0.0751953125,51.952972310594646,85.31134408460878,137.64456486783303,177.98434313435337,-177.24195580122716,-168.88458086074607,-78.22824900978964,-4.8106281209541875,90.26648554085403,169.7587669899633,176.78441221871785,0.0,32.0,1024.0,1024.0,4.0
1.0,479.3015164345398,-182.52541613774878,443.18666058466954,-169.0,244.0,17.958061007772297,-9.96315337728784,-10.50471855954853,-6.91021732782238,8.493440101218737e-12,5.053336888813816e-7,0.004844905551608535,108.0,130.0,167.0,195.0,-145.0,-80.0,-20.0,7.0,32.0,72.0,144.0,8.264905139662119e-9,0.0029296875,0.0078125,0.078125,50.78278934894769,84.77511366614777,136.28184935643253,176.46340500980403,-177.64798948953583,-168.98623848426845,-77.45282114968882,-6.666516249916379,90.46146782376319,170.1375125136187,176.42733623527477,0.0,32.0,1024.0,1024.0,4.0
1.0,479.07120266857606,-182.50127516068596,442.9475158424974,-182.0,237.0,18.047546687957915,-9.850706204883698,-10.494624808016422,-6.956390102461246,5.88856269971833e-12,2.544488118872022e-7,0.0036012376605466076,111.0,133.0,170.0,198.0,-152.0,-83.0,-18.0,10.0,36.0,86.0,155.0,2.4274288097533588e-9,0.0029296875,0.0078125,0.0791015625,51.50418207595331,86.17799617961217,136.89707385129282,177.78320710301318,-178.67494488774528,-169.4279673643168,-76.29043432795324,-6.698891806586372,91.76018801363946,158.41341809068317,176.33525809359682,0.0,32.0,1024.0,1024.0,4.0
1.0,478.82277865962243,-182.47393858712823,442.6900892270153,-191.0,231.0,18.01873714085022,-9.848562393860277,-10.503741487956772,-6.873909729612777,1.98463679379776e-12,1.8881936586312704e-7,0.003211318587419597,112.0,134.0,171.0,199.0,-149.0,-81.0,-18.0,11.0,36.0,83.0,153.0,1.151549183650836e-9,0.0009765625,0.009765625,0.078125,49.8891919316265,86.05051495789331,135.55228528280148,177.5512660284864,-178.26725484381072,-167.8445806350056,-75.63175083913112,-2.5919303324602407,92.19992368692378,158.95804177139678,176.58307857951175,0.0,32.0,1024.0,1024.0,4.0
1.0,478.5416434065526,-182.412440368007,442.4113539153719,-194.0,223.0,18.006968119800764,-9.842744414327928,-10.344017717863204,-6.8410253103868826,3.705885810085743e-12,2.9225943493186823e-7,0.003981047684808093,110.0,132.0,169.0,197.0,-149.0,-77.0,-16.0,12.0,36.0,85.0,154.0,1.771179877545285e-9,0.0009765625,0.0107421875,0.0810546875,49.25411548993861,84.96581793979107,136.75994823418392,179.79325529044291,-179.47436763884372,-170.5731716234607,-76.94895916774085,-1.0378811357416762,91.72477062477297,158.87260849640447,176.41157996525166,0.0,32.0,1024.0,1024.0,4.0
1.0,478.29150722562076,-182.366916534363,442.1595567641897,-192.0,230.0,18.14743669536835,-9.622451908027225,-10.275629912157456,-6.95297999259304,1.2663610729705912e-11,2.9235114436529594e-7,0.003187827699346205,112.0,134.0,171.0,199.0,-156.0,-87.0,-20.0,11.0,38.0,100.0,161.0,7.798430520646757e-10,0.0009765625,0.013671875,0.0859375,46.47690112493149,81.85394043802458,135.91557823277205,179.48182018857057,-179.4935273708468,-170.7880540063466,-76.50393128286085,2.437212455723749,98.12152304146353,155.96625611938668,176.3321748951889,0.0,32.0,1024.0,1024.0,4.0
1.0,478.00376164007315,-182.3298116984616,441.8635942325,-208.0,217.0,18.23357995094734,-9.572170749148409,-10.26311140327944,-7.080566566320037,2.7770391210553084e-11,5.297805703856863e-7,0.0031907249890680647,112.0,135.0,172.0,200.0,-161.0,-91.0,-17.0,15.0,43.0,116.0,166.0,3.582325899820441e-10,0.0009765625,0.0146484375,0.0888671875,46.341744757498645,78.99702173353094,136.9724477405668,178.54322101519983,-179.55935647376404,-172.97432236682812,-77.44041323825434,4.765046867757642,91.92147165480345,155.1733988266949,175.86764954687246,0.0,32.0,1024.0,1024.0,4.0
1.0,477.682269292789,-182.27232010986125,441.53952452580825,-197.0,231.0,18.192770256959356,-9.599527394112178,-10.17766285594427,-7.079663714661098,7.589360398448431e-12,2.892700470742922e-7,0.0025230419562820823,115.0,137.0,174.0,202.0,-161.0,-88.0,-16.0,14.0,42.0,118.0,166.0,6.284748377199171e-10,0.0009765625,0.0146484375,0.083984375,44.69249532120111,80.93262893262244,137.23725823675704,179.35574334305375,-179.55229177352643,-172.44930554615115,-74.45368767598984,7.138655824752205,103.97077410784492,156.85166881398655,177.71631356305372,0.0,32.0,1024.0,1024.0,4.0
1.0,477.35516894519714,-182.19740936085108,441.21656965813526,-202.0,227.0,18.22662967180166,-9.558317588803677,-10.042537813017965,-7.033117217324138,1.6166303656451063e-11,4.517656323411143e-7,0.0027053820763967566,114.0,137.0,174.0,202.0,-164.0,-89.0,-16.0,15.0,44.0,125.0,168.0,4.0260921807066306e-10,0.0009765625,0.01171875,0.076171875,45.67085923609116,82.8265704901714,138.3604031771303,183.20339640795112,-179.40559543427955,-173.71119290049774,-75.57110730301609,7.526803094484261,101.32997398122522,163.61118472897215,178.87300695642168,0.0,32.0,1024.0,1024.0,4.0
1.0,477.05484185879607,-182.13101143845364,440.9190592538803,-185.0,246.0,18.142176064139417,-9.664958374157775,-10.243985887400223,-7.017107943625874,1.3773004613655481e-12,9.636464612802735e-8,0.0018062496589046815,117.0,140.0,176.0,204.0,-162.0,-84.0,-16.0,13.0,41.0,119.0,167.0,6.465147718401651e-10,0.0009765625,0.01171875,0.078125,47.05466539976257,84.52538683558612,138.9265095098533,184.65451930907375,-179.19341988158934,-174.23242444869882,-76.33845509697397,6.8449850183181615,103.0938443226526,156.2613583915798,177.25935991099854,0.0,32.0,1024.0,1024.0,4.0
1.0,476.7598061544384,-182.0609236682677,440.62879256521006,-182.0,250.0,18.102419080852048,-9.690198319266402,-10.223375541587243,-6.973061854410151,1.5571369666134365e-12,8.527986569710242e-8,0.001596881676448775,118.0,141.0,177.0,205.0,-162.0,-82.0,-15.0,13.0,41.0,121.0,167.0,7.466728265144595e-10,0.0009765625,0.0087890625,0.0751953125,50.71337694850553,82.17922085754844,141.39194499409734,183.49438260533788,-179.53606723157392,-174.48771704391646,-76.26180526393483,3.768472779176963,97.92168803672713,153.72921286984572,176.2418410141064,0.0,32.0,1024.0,1024.0,4.0
1.0,476.47883591765594,-182.01991902708963,440.34171975275774,-208.0,215.0,18.04684814974954,-9.771265792630418,-10.389185065410722,-6.9014497970822575,4.041803285088176e-12,1.891478889207813e-7,0.002769200462005577,113.0,136.0,173.0,201.0,-158.0,-72.0,-10.0,18.0,42.0,114.0,166.0,1.004983956219414e-9,0.0009765625,0.009765625,0.083984375,49.850113207093386,78.75138991801643,139.50565642499623,181.49507735794384,-179.51216975853524,-173.97048974369983,-75.10921979940456,6.42662811950968,101.92117085310076,155.26260954958323,177.3545777681852,0.0,32.0,1024.0,1024.0,4.0
1.0,476.14531349470485,-181.93589381198768,440.01555666340244,-206.0,214.0,18.02847001582079,-9.774450885858702,-10.361809372326043,-6.819397343729763,3.443163374538818e-12,2.1252033232867614e-7,0.003126895350748052,112.0,134.0,171.0,199.0,-154.0,-66.0,-8.0,18.0,43.0,114.0,164.0,1.6584132491403586e-9,0.0009765625,0.009765625,0.0830078125,49.63455517405933,76.647434779299,141.06798407608557,181.77850522358864,-178.92185871470593,-173.12665468819708,-74.48918703110165,7.052631481178602,106.02599313658133,160.8808449289729,177.2401023277147,0.0,32.0,1024.0,1024.0,4.0
1.0,475.815354112029,-181.84445515330762,439.69631035380803,-201.0,227.0,18.067646829704632,-9.731518780701236,-10.224890102001751,-6.912649530919278,1.936199274087064e-12,1.1323750435218546e-7,0.0020625442053721224,116.0,138.0,175.0,203.0,-156.0,-70.0,-11.0,17.0,43.0,120.0,166.0,6.225102074484212e-10,0.001953125,0.0107421875,0.080078125,49.31210042982195,79.70851118682486,142.00612391276889,180.93450916834553,-179.26509096065382,-172.8707158451966,-73.70669559554409,8.459726179730824,112.88188931112443,164.81631451999652,177.69956933241104,0.0,32.0,1024.0,1024.0,4.0
1.0,475.48632101824114,-181.78184368731925,439.3661374993536,-194.0,240.0,18.130418076433703,-9.660378564580999,-10.309599853380464,-6.978418032972314,1.999571615138894e-12,9.345815344969719e-8,0.001522341458181601,119.0,141.0,178.0,205.0,-159.0,-77.0,-15.0,15.0,42.0,125.0,167.0,3.0724053721673136e-10,0.001953125,0.009765625,0.0771484375,48.99292924563156,78.86327676766888,141.76792480957158,179.16500789662172,-178.46430372519353,-171.1054902676451,-72.5332530367278,12.302454574135671,117.63623303180204,164.6818726715686,178.5382045771711,0.0,32.0,1024.0,1024.0,4.0
1.0,475.1931714977542,-181.73782216284545,439.06709536652824,-173.0,262.0,18.11876364525297,-9.630726345560943,-10.255226478271286,-6.94918270037914,9.57758479033634e-13,3.882537440035289e-8,0.0010265906463244351,122.0,144.0,180.0,207.0,-159.0,-82.0,-19.0,11.0,40.0,121.0,166.0,2.3325095373297903e-10,0.001953125,0.0078125,0.0810546875,50.72880087738133,81.4098694315683,143.3411835990508,183.2895174045695,-178.8054936364726,-173.65807055127766,-72.72232118750829,8.948362554781625,116.22150874387471,163.70421220529326,178.03245424671192,0.0,32.0,1024.0,1024.0,4.0
1.0,474.91239988510716,-181.68219035961425,438.7862455350724,-198.0,235.0,18.06072983272302,-9.72159355427928,-10.441101012986028,-6.925240023052954,1.8743970190371204e-12,5.9038800249741384e-8,0.001432718050942307,119.0,141.0,178.0,205.0,-156.0,-75.0,-16.0,13.0,40.0,115.0,165.0,2.924144203382792e-10,0.001953125,0.0087890625,0.08203125,51.19063856883733,83.44663523872617,144.09250572486883,183.88929664366225,-178.72102752504526,-175.31546691214436,-71.70714708312347,10.649098929974592,117.2924643097474,171.0095532872665,178.42175917804244,0.0,32.0,1024.0,1024.0,4.0
1.0,474.5961313244823,-181.5925828705031,438.48103917339995,-215.0,219.0,18.078909584883327,-9.7164055607513,-10.380029450486193,-6.9305873519074375,1.352870029840273e-12,5.1248938362206936e-8,0.0013524446906412468,120.0,142.0,178.0,206.0,-156.0,-76.0,-14.0,16.0,43.0,115.0,164.0,1.8215598536392576e-10,0.001953125,0.0126953125,0.08203125,48.74872718278016,85.8788828560339,144.4307947023417,185.49635258333,-178.79832110880625,-172.4732772634298,-71.38492148328204,8.947856116609273,115.79885718403149,171.54187662001146,178.43289835956318,0.0,32.0,1024.0,1024.0,4.0
1.0,474.28707777511636,-181.53768232886154,438.16926186021385,-228.0,196.0,18.117569288610348,-9.73133636020525,-10.342046664361542,-6.928552922713088,6.61782427419279e-12,1.6917975757844373e-7,0.0021829050895125148,116.0,138.0,175.0,203.0,-154.0,-74.0,-12.0,19.0,45.0,117.0,164.0,2.0036947475087516e-10,0.0009765625,0.021484375,0.08984375,48.84211184249156,73.19011569715369,142.97608282436175,183.60110246877667,-179.41474409320068,-172.78891902684958,-72.58726060049032,9.048717876385139,116.62692856226913,170.94617936096176,178.17087706870808,0.0,32.0,1024.0,1024.0,4.0
1.0,473.97513192858685,-181.4913644616625,437.8507854424442,-235.0,187.0,18.128897662567997,-9.73912188699124,-10.243973161157118,-6.955114519910509,5.7740471593693165e-12,1.7051864969288636e-7,0.002131961529312416,116.0,139.0,176.0,203.0,-153.0,-73.0,-11.0,21.0,47.0,119.0,164.0,1.5145565811348595e-10,0.001953125,0.01953125,0.091796875,45.958275209461505,69.93111780860085,140.26259261108538,181.4632343103018,-178.70698943301915,-172.04383346255997,-72.76032271851568,9.121499523503617,116.99704055641075,171.47656671159544,179.23523588645955,0.0,32.0,1024.0,1024.0,4.0
1.0,473.6343997020121,-181.43230137559723,437.5064166371047,-73.0,59.0,18.102885560020198,-9.813705533153627,-10.40030792842924,-7.280799438035494,1.7626907208132706e-12,9.242006533938485e-8,0.0016947879888101177,118.0,140.0,177.0,204.0,-150.0,-71.0,-12.0,20.0,47.0,115.0,162.0,1.4389228116430702e-10,0.001953125,0.0166015625,0.091796875,42.72940364082933,72.78404299869769,140.43585264666729,182.37199727598397,-178.81529946453634,-172.32062661980703,-75.33447887197663,6.300356415098845,116.2683751765242,167.0176577356955,178.34678610115807,0.0,32.0,1024.0,1024.0,4.0
1.0,473.29753731831136,-181.38866153814328,437.15982466024855,-231.0,197.0,18.15743819416455,-9.70465727590645,-10.049670016262949,-7.073089966711148,2.756904297126614e-12,8.132691592628805e-8,0.0016615740886149633,118.0,141.0,177.0,205.0,-157.0,-79.0,-13.0,19.0,46.0,121.0,165.0,2.4919821411617684e-10,0.001953125,0.017578125,0.0908203125,47.785820644537154,72.72473037263569,142.58304621498138,183.68257684767258,-179.0123227706838,-172.96215360358073,-75.12510484045698,2.817911286120129,115.40958114769717,167.3534345636136,178.65756786424535,0.0,32.0,1024.0,1024.0,4.0
1.0,472.9593330672842,-181.38169579323375,436.7965329150646,-221.0,216.0,18.293123948237017,-9.501816435404804,-10.140539499871819,-7.109548614428125,1.792854145166035e-11,2.4517112572956993e-7,0.0017693201842541764,118.0,141.0,178.0,205.0,-163.0,-96.0,-23.0,13.0,43.0,127.0,168.0,2.0869127569039345e-10,0.001953125,0.0146484375,0.09765625,45.05528830174467,69.94875201791552,142.2781821928741,186.16755652659117,-179.02884664881913,-172.5028217580558,-75.4971192809175,4.266021667862725,114.83794573351446,165.15884776689833,178.283629276764,0.0,32.0,1024.0,1024.0,4.0
1.0,472.61306934808687,-181.35266664299223,436.4336417144023,-241.0,188.0,18.292036811221053,-9.499049424646616,-10.089177416851694,-7.144285399510956,3.3301319454951392e-12,1.2096297275053665e-7,0.0017580244952895958,118.0,141.0,178.0,205.0,-161.0,-89.0,-17.0,20.0,50.0,129.0,167.0,1.4414559458294684e-10,0.0029296875,0.0185546875,0.1005859375,43.96794356476204,71.71469809171035,142.7540760819283,184.49052797314914,-179.15145753012646,-169.72287207626132,-73.00842938666086,9.351752718409758,115.57949628243156,168.72379093501135,179.02919471205385,0.0,32.0,1024.0,1024.0,4.0
1.0,472.2907100735137,-181.33771669392837,436.0907558364157,-234.0,206.0,18.28487022822413,-9.517139799417015,-10.00367174359387,-7.089629919958018,1.2246991800481304e-12,5.785344734987749e-8,0.0011871685407718268,121.0,144.0,180.0,207.0,-161.0,-93.0,-22.0,15.0,47.0,126.0,167.0,1.443895134124323e-10,0.0029296875,0.0185546875,0.099609375,44.653124567476,74.57448522320317,144.16984315214842,184.09205532973493,-178.95257674610804,-170.13020705433897,-73.93637533704074,7.441278065718095,115.14048483162726,164.32318844390895,178.0869598173027,0.0,32.0,1024.0,1024.0,4.0
1.0,471.9904810884361,-181.31826702326757,435.7736801159203,-243.0,188.0,18.29837990156949,-9.516408425945801,-9.923555970840951,-7.187198066410563,5.2636392182357995e-12,1.2455539549373616e-7,0.001635178658906254,119.0,141.0,178.0,205.0,-160.0,-89.0,-16.0,21.0,52.0,127.0,166.0,3.237634432581492e-10,0.001953125,0.025390625,0.1064453125,45.00396077494369,66.69093875188142,141.99987672561684,181.04085043069034,-178.42959755905184,-167.46716692501064,-72.86026671057436,9.062436655386826,115.05247040525951,164.0327094348537,178.72538815338572,0.0,32.0,1024.0,1024.0,4.0
1.0,471.66997659330843,-181.28076617976532,435.44213235837594,-221.0,207.0,18.130635523091236,-9.714414873223104,-10.110218550047902,-7.039150066616912,9.178592681167856e-12,1.4567400898679287e-7,0.0020238127664623873,116.0,138.0,174.0,202.0,-151.0,-73.0,-16.0,16.0,44.0,110.0,161.0,3.7052401983048534e-9,0.0029296875,0.0224609375,0.10546875,40.87948394535522,65.62558376143258,140.98609624840083,182.5737615447389,-178.86102638873768,-167.1423486053474,-72.35471439476883,9.106570534448277,114.98510212970336,164.24014740024995,178.51661935158282,0.0,32.0,1024.0,1024.0,4.0
1.0,471.33824873657784,-181.2372641935506,435.1009064455063,-234.0,187.0,18.139984084815417,-9.677170714586525,-10.291376889850268,-7.034960535970431,4.466487963736773e-12,1.7857052581460042e-7,0.0025162229752555025,114.0,136.0,173.0,200.0,-151.0,-68.0,-10.0,22.0,49.0,116.0,162.0,1.5708090762875713e-9,0.0029296875,0.03125,0.107421875,42.50680923378141,61.98312943038124,139.50686589551077,181.15411972796295,-178.33480959838693,-167.42453452956133,-71.67889957286364,9.705367986792872,114.47740627093886,168.72923666213006,178.89948596801284,0.0,32.0,1024.0,1024.0,4.0
1.0,471.0631863385417,-181.18469317450035,434.82482965290956,-218.0,209.0,18.16183280315263,-9.574826022579817,-10.380728672222627,-7.046559302219759,3.733200915472602e-12,1.4756430159402036e-7,0.002328606023099656,115.0,137.0,173.0,200.0,-154.0,-78.0,-16.0,16.0,44.0,111.0,162.0,3.6344833106973146e-9,0.0029296875,0.0263671875,0.1064453125,44.100341483277646,61.32489358759565,140.349285835792,180.93691407022732,-178.84492465190914,-167.80259763061113,-71.08529989673559,10.738741318368488,115.37702317159358,168.9551015347737,178.75966518399062,0.0,32.0,1024.0,1024.0,4.0
1.0,470.8187985182792,-181.14932574625882,434.57480693186966,-73.0,61.0,18.014087899170608,-9.772085490621178,-10.446674782471291,-7.086042041415677,6.835753931700408e-12,3.001279520906775e-7,0.0035829882271657012,111.0,133.0,169.0,197.0,-146.0,-64.0,-9.0,20.0,44.0,99.0,156.0,7.809485757159997e-9,0.0029296875,0.0244140625,0.099609375,40.396963613713154,63.397955375484685,138.80283308953256,179.01336784348229,-178.6237842668684,-167.05192463852387,-70.40518834205078,11.550832016412262,116.25379021731993,164.90057550347197,178.04473067665867,0.0,32.0,1024.0,1024.0,4.0
1.0,470.56711738494164,-181.09830592809323,434.32339973106235,-237.0,160.0,17.878078623440533,-9.903308422189562,-10.546247483060577,-6.787439784818371,1.3494322821895003e-10,1.969574989162339e-6,0.007032147668422834,104.0,126.0,163.0,192.0,-134.0,-53.0,0.0,26.0,47.0,91.0,150.0,3.992763544445741e-9,0.0029296875,0.029296875,0.1083984375,38.8563288132861,61.90450137746143,139.04062092007996,180.12105872455487,-179.18139883174064,-167.70728568526772,-69.88964885813583,10.783980403923692,114.61343808565921,163.31807274578418,176.89848629710139,0.0,32.0,1024.0,1024.0,4.0
